context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;input_token_position_4;input_token_position_5;input_token_position_6;input_token_position_7;input_token_position_8;input_token_position_9;input_token_position_10;input_token_position_11;input_token_position_12;input_token_position_13;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3;target_token_position_4;target_token_position_5;target_token_position_6;target_token_position_7;target_token_position_8;target_token_position_9;target_token_position_10;target_token_position_11;target_token_position_12;target_token_position_13
2;37;72;36;25;156;201;21;101;306;79;90;6;3;2;35;71;34;25;63;95;155;95;185;229;4;3;0;35;71;34;25;63;95;155;95;185;229;4;3;0;0
2;18;42;54;10;28;118;71;71;128;6;3;0;0;2;41;53;38;11;187;308;319;75;108;4;3;0;0;41;53;38;11;187;308;319;75;108;4;3;0;0;0
2;40;36;58;10;26;306;303;173;73;6;3;0;0;2;36;34;49;40;10;63;99;308;311;61;4;3;0;36;34;49;40;10;63;99;308;311;61;4;3;0;0
2;39;38;109;10;12;218;280;169;6;3;0;0;0;2;37;118;38;184;44;10;61;315;316;61;315;283;4;37;118;38;184;44;10;61;315;316;61;315;283;4;3
2;41;36;55;10;15;145;267;52;102;6;3;0;0;2;35;34;56;40;110;44;13;61;95;89;46;73;4;35;34;56;40;110;44;13;61;95;89;46;73;4;3
2;37;53;36;62;10;197;73;81;37;27;122;303;3;2;35;50;34;87;44;46;316;287;44;39;19;99;319;35;50;34;87;44;46;316;287;44;39;19;99;319;3
2;18;42;47;45;283;143;6;3;0;0;0;0;0;2;41;47;8;272;158;4;3;0;0;0;0;0;0;41;47;8;272;158;4;3;0;0;0;0;0;0;0
2;40;36;86;50;69;4;28;15;156;6;3;0;0;2;36;34;139;35;23;74;263;44;52;69;4;3;0;36;34;139;35;23;74;263;44;52;69;4;3;0;0
2;39;38;49;10;29;115;303;307;303;122;112;6;3;2;37;51;38;160;44;27;75;312;320;73;4;3;0;37;51;38;160;44;27;75;312;320;73;4;3;0;0
2;41;36;87;70;28;118;71;71;128;61;37;25;3;2;35;34;88;52;11;187;308;319;75;108;58;39;23;35;34;88;52;11;187;308;319;75;108;58;39;23;3
2;37;72;36;49;106;10;11;195;96;34;122;115;3;2;35;71;34;51;100;40;9;63;151;44;34;315;216;35;71;34;51;100;40;9;63;151;44;34;315;216;3
2;18;42;139;10;12;306;118;96;29;71;122;6;3;2;41;143;40;27;61;323;61;44;27;74;4;3;0;41;143;40;27;61;323;61;44;27;74;4;3;0;0
2;40;36;65;10;25;122;277;96;21;71;273;110;3;2;36;34;64;38;23;133;44;10;215;74;95;89;235;36;34;64;38;23;133;44;10;215;74;95;89;235;3
2;39;38;58;28;152;79;177;123;153;111;61;207;3;2;37;49;26;61;95;259;321;312;308;311;92;58;35;37;49;26;61;95;259;321;312;308;311;92;58;35;3
2;41;36;68;37;205;29;152;92;6;3;0;0;0;2;35;34;68;39;23;74;308;261;4;3;0;0;0;35;34;68;39;23;74;308;261;4;3;0;0;0;0
2;37;69;36;291;74;12;277;302;98;46;6;3;0;2;35;69;34;10;63;75;75;83;65;10;220;258;46;35;69;34;10;63;75;75;83;65;10;220;258;46;3
2;18;42;47;45;83;37;30;92;306;98;98;6;3;2;41;47;8;106;35;28;314;74;99;74;99;74;4;41;47;8;106;35;28;314;74;99;74;99;74;4;3
2;40;36;78;50;12;115;122;197;73;28;306;118;3;2;36;34;80;101;20;61;126;202;188;44;20;61;95;36;34;80;101;20;61;126;202;188;44;20;61;95;3
2;39;38;85;45;37;15;122;115;254;81;46;22;3;2;96;70;76;75;257;44;8;310;75;312;308;319;99;96;70;76;75;257;44;8;310;75;312;308;319;99;3
2;41;36;87;70;28;92;249;301;101;164;51;29;3;2;35;34;88;101;27;75;319;308;189;44;20;63;119;35;34;88;101;27;75;319;308;189;44;20;63;119;3
2;37;57;36;27;303;118;118;225;16;165;73;90;3;2;35;55;34;22;95;259;319;151;77;274;135;4;3;35;55;34;22;95;259;319;151;77;274;135;4;3;0
2;18;42;147;37;21;122;306;99;79;131;6;3;0;2;41;166;39;169;4;3;0;0;0;0;0;0;0;41;166;39;169;4;3;0;0;0;0;0;0;0;0
2;40;36;59;61;50;25;153;52;46;186;217;6;3;2;36;34;57;58;52;156;44;13;187;115;4;3;0;36;34;57;58;52;156;44;13;187;115;4;3;0;0
2;39;38;138;37;12;173;248;115;101;175;6;3;0;2;37;145;35;26;215;63;95;44;10;151;173;46;4;37;145;35;26;215;63;95;44;10;151;173;46;4;3
2;41;36;104;70;233;6;3;0;0;0;0;0;0;2;35;34;127;52;174;4;3;0;0;0;0;0;0;35;34;127;52;174;4;3;0;0;0;0;0;0;0
2;37;72;36;12;173;303;254;301;51;37;29;256;3;2;35;71;34;27;111;316;104;35;289;4;3;0;0;35;71;34;27;111;316;104;35;289;4;3;0;0;0
2;18;42;54;10;161;10;301;101;231;23;268;281;3;2;41;53;38;179;26;286;39;21;61;318;319;154;99;41;53;38;179;26;286;39;21;61;318;319;154;99;3
2;40;36;58;10;97;96;37;117;212;6;3;0;0;2;36;34;49;40;23;312;95;318;319;154;44;99;8;36;34;49;40;23;312;95;318;319;154;44;99;8;3
2;39;38;109;10;148;6;3;0;0;0;0;0;0;2;37;118;38;159;4;3;0;0;0;0;0;0;0;37;118;38;159;4;3;0;0;0;0;0;0;0;0
2;41;36;55;10;80;10;301;101;231;70;73;279;3;2;35;34;56;38;81;26;286;140;4;3;0;0;0;35;34;56;38;81;26;286;140;4;3;0;0;0;0
2;37;53;36;105;106;15;173;306;197;197;52;12;3;2;35;50;34;116;100;21;319;307;92;45;316;63;95;35;50;34;116;100;21;319;307;92;45;316;63;95;3
2;18;42;47;45;83;235;6;3;0;0;0;0;0;2;41;47;8;17;319;199;75;240;4;3;0;0;0;41;47;8;17;319;199;75;240;4;3;0;0;0;0
2;40;36;86;50;167;11;71;197;130;11;95;6;3;2;36;34;136;35;181;8;153;44;11;63;75;315;220;36;34;136;35;181;8;153;44;11;63;75;315;220;3
2;39;38;66;10;15;218;275;112;23;155;6;3;0;2;37;94;40;177;44;160;46;65;13;61;315;312;99;37;94;40;177;44;160;46;65;13;61;315;312;99;3
2;41;36;87;70;25;153;101;73;210;292;6;3;0;2;35;34;88;101;294;44;13;63;97;210;4;3;0;35;34;88;101;294;44;13;63;97;210;4;3;0;0
2;37;72;36;23;122;230;181;37;32;303;99;79;3;2;35;71;34;194;65;35;70;309;74;312;323;133;44;35;71;34;194;65;35;70;309;74;312;323;133;44;3
2;18;42;139;10;12;306;118;96;50;301;93;29;3;2;41;143;40;27;61;323;61;44;27;74;44;15;312;41;143;40;27;61;323;61;44;27;74;44;15;312;3
2;40;36;65;10;113;238;6;3;0;0;0;0;0;2;36;34;64;38;271;58;120;4;3;0;0;0;0;36;34;64;38;271;58;120;4;3;0;0;0;0;0
2;39;38;58;241;61;94;6;3;0;0;0;0;0;2;37;49;254;58;39;103;4;3;0;0;0;0;0;37;49;254;58;39;103;4;3;0;0;0;0;0;0
2;41;36;68;37;11;277;79;15;71;95;81;6;3;2;35;34;68;35;10;63;315;74;150;155;58;161;4;35;34;68;35;10;63;315;74;150;155;58;161;4;3
2;37;69;36;49;74;37;11;122;302;92;52;164;3;2;35;69;34;51;65;35;23;61;318;107;27;222;218;35;69;34;51;65;35;23;61;318;107;27;222;218;3
2;18;42;47;45;137;237;12;306;198;276;6;3;0;2;41;47;8;123;59;270;61;4;3;0;0;0;0;41;47;8;123;59;270;61;4;3;0;0;0;0;0
2;40;36;78;50;25;153;101;73;101;10;173;301;3;2;36;34;80;101;70;307;319;315;92;44;13;63;204;36;34;80;101;70;307;319;315;92;44;13;63;204;3
2;39;38;85;45;37;11;71;122;128;29;153;198;3;2;96;8;39;23;151;266;61;45;126;13;312;95;44;96;8;39;23;151;266;61;45;126;13;312;95;44;3
2;41;36;87;70;13;115;257;226;6;3;0;0;0;2;35;34;88;52;9;61;126;202;4;3;0;0;0;35;34;88;52;9;61;126;202;4;3;0;0;0;0
2;37;57;36;12;131;46;73;93;62;74;37;21;3;2;35;55;34;10;75;180;99;219;65;35;39;310;63;35;55;34;10;75;180;99;219;65;35;39;310;63;3
2;18;42;147;37;284;6;3;0;0;0;0;0;0;2;41;166;39;169;4;3;0;0;0;0;0;0;0;41;166;39;169;4;3;0;0;0;0;0;0;0;0
2;40;36;59;61;50;16;71;210;26;306;303;309;3;2;36;34;57;58;52;23;75;319;74;307;61;44;14;36;34;57;58;52;23;75;319;74;307;61;44;14;3
2;39;38;138;37;148;106;21;155;46;6;3;0;0;2;37;145;35;159;100;19;319;308;92;4;3;0;0;37;145;35;159;100;19;319;308;92;4;3;0;0;0
2;41;36;104;70;17;152;223;11;71;197;130;94;3;2;35;34;127;173;48;20;256;8;153;44;39;103;4;35;34;127;173;48;20;256;8;153;44;39;103;4;3
2;37;72;36;49;106;10;45;52;22;142;71;6;3;2;35;71;34;51;100;38;25;61;203;44;17;319;310;35;71;34;51;100;38;25;61;203;44;17;319;310;3
2;18;42;54;10;151;10;301;101;231;10;13;115;3;2;41;53;40;140;26;286;38;11;154;310;63;95;4;41;53;40;140;26;286;38;11;154;310;63;95;4;3
2;40;36;58;10;28;254;101;101;73;153;154;61;3;2;36;34;49;38;9;61;138;58;35;244;4;3;0;36;34;49;38;9;61;138;58;35;244;4;3;0;0
2;39;38;109;10;28;156;118;115;224;11;277;73;3;2;37;118;40;167;44;10;319;315;316;99;74;256;26;37;118;40;167;44;10;319;315;316;99;74;256;26;3
2;41;36;55;10;11;303;210;96;10;15;218;142;3;2;35;34;56;40;9;107;210;44;38;8;75;318;180;35;34;56;40;9;107;210;44;38;8;75;318;180;3
2;37;53;36;29;156;132;203;10;46;37;28;73;3;2;35;50;105;34;22;46;308;319;111;308;83;8;76;35;50;105;34;22;46;308;319;111;308;83;8;76;3
2;18;42;47;45;22;122;92;71;17;175;71;254;3;2;41;47;8;247;23;93;89;10;93;261;4;3;0;41;47;8;247;23;93;89;10;93;261;4;3;0;0
2;40;36;86;50;69;10;197;73;81;10;294;6;3;2;36;34;139;8;52;69;44;46;316;287;44;40;10;36;34;139;8;52;69;44;46;316;287;44;40;10;3
2;39;38;49;10;112;96;12;153;122;115;127;111;3;2;37;51;38;160;44;10;311;133;209;46;4;3;0;37;51;38;160;44;10;311;133;209;46;4;3;0;0
2;41;36;87;70;25;306;301;173;123;28;118;271;3;2;35;34;88;52;22;154;97;202;4;3;0;0;0;35;34;88;52;22;154;97;202;4;3;0;0;0;0
2;37;72;36;63;37;158;24;231;46;303;270;6;3;2;35;71;34;79;211;8;60;161;8;309;319;261;4;35;71;34;79;211;8;60;161;8;309;319;261;4;3
2;18;42;139;10;16;173;248;96;18;221;79;29;3;2;41;143;38;29;93;63;44;27;74;15;74;262;4;41;143;38;29;93;63;44;27;74;15;74;262;4;3
2;40;36;65;10;202;61;50;166;6;3;0;0;0;2;36;34;64;40;214;58;52;8;315;312;199;4;3;36;34;64;40;214;58;52;8;315;312;199;4;3;0
2;39;38;58;29;122;302;101;46;61;94;6;3;0;2;37;49;27;61;308;189;58;39;103;4;3;0;0;37;49;27;61;308;189;58;39;103;4;3;0;0;0
2;41;36;68;37;25;268;303;101;15;156;99;187;3;2;35;34;68;60;20;319;74;114;46;44;99;23;61;35;34;68;60;20;319;74;114;46;44;99;23;61;3
2;37;69;36;49;106;10;27;306;301;301;81;11;3;2;35;69;34;51;100;40;23;74;152;89;44;14;63;35;69;34;51;100;40;23;74;152;89;44;14;63;3
2;18;42;47;45;28;118;271;16;81;254;152;6;3;2;41;47;8;15;61;307;201;70;74;315;61;95;4;41;47;8;15;61;307;201;70;74;315;61;95;4;3
2;40;36;78;50;19;71;177;71;173;131;11;101;3;2;36;34;80;52;17;63;266;218;4;3;0;0;0;36;34;80;52;17;63;266;218;4;3;0;0;0;0
2;39;38;85;45;37;21;303;301;115;219;45;28;3;2;96;8;39;9;312;307;99;107;126;279;8;45;318;96;8;39;9;312;307;99;107;126;279;8;45;318;3
2;41;36;87;70;140;28;101;173;101;46;6;3;0;2;35;34;88;101;113;189;44;147;4;3;0;0;0;35;34;88;101;113;189;44;147;4;3;0;0;0;0
2;37;57;36;16;165;73;90;15;173;255;74;37;3;2;35;55;34;13;99;223;274;135;65;35;25;107;4;35;55;34;13;99;223;274;135;65;35;25;107;4;3
2;18;42;147;37;21;122;306;99;79;131;23;71;3;2;41;166;39;169;22;75;150;172;98;135;4;3;0;41;166;39;169;22;75;150;172;98;135;4;3;0;0
2;40;36;59;61;50;216;15;122;277;25;115;101;3;2;36;34;57;58;52;23;155;266;74;308;97;44;13;36;34;57;58;52;23;155;266;74;308;97;44;13;3
2;39;38;138;37;11;122;302;92;52;164;61;10;3;2;37;145;35;23;61;318;107;27;222;218;58;40;167;37;145;35;23;61;318;107;27;222;218;58;40;167;3
2;41;36;104;37;77;74;37;13;115;171;177;185;3;2;35;34;127;35;78;65;35;10;61;315;312;119;44;35;34;127;35;78;65;35;10;61;315;312;119;44;3
2;37;72;36;12;153;267;51;10;21;267;81;11;3;2;35;71;34;23;142;46;312;310;319;83;38;25;61;35;71;34;23;142;46;312;310;319;83;38;25;61;3
2;18;42;54;10;161;10;301;101;231;37;24;221;3;2;41;53;38;179;26;286;35;22;308;74;61;119;4;41;53;38;179;26;286;35;22;308;74;61;119;4;3
2;40;36;58;10;28;152;79;177;123;153;61;207;3;2;36;34;49;38;26;61;95;259;321;312;308;311;58;36;34;49;38;26;61;95;259;321;312;308;311;58;3
2;39;38;109;10;39;71;92;165;79;16;250;122;3;2;37;118;40;45;279;316;209;44;13;312;95;44;105;37;118;40;45;279;316;209;44;13;312;95;44;105;3
2;41;36;55;10;75;46;73;81;52;29;153;115;3;2;35;34;56;40;110;44;101;316;74;95;173;32;79;35;34;56;40;110;44;101;316;74;95;173;32;79;3
2;37;53;36;29;156;132;24;115;152;274;48;25;3;2;35;50;105;34;231;21;133;61;264;32;23;319;75;35;50;105;34;231;21;133;61;264;32;23;319;75;3
2;18;42;47;45;83;37;15;173;231;71;6;3;0;2;41;47;8;106;39;13;151;288;4;3;0;0;0;41;47;8;106;39;13;151;288;4;3;0;0;0;0
2;40;36;86;50;167;11;71;197;130;28;128;101;3;2;36;34;136;35;181;8;153;44;16;75;8;39;45;36;34;136;35;181;8;153;44;16;75;8;39;45;3
2;39;38;66;10;15;218;275;112;23;155;6;3;0;2;37;94;40;177;44;160;46;65;13;61;315;312;99;37;94;40;177;44;160;46;65;13;61;315;312;99;3
2;41;36;87;70;193;292;6;3;0;0;0;0;0;2;35;34;88;101;294;44;146;4;3;0;0;0;0;35;34;88;101;294;44;146;4;3;0;0;0;0;0
2;37;72;36;23;122;230;74;37;117;301;71;218;3;2;35;71;34;194;65;35;25;61;266;63;44;113;4;35;71;34;194;65;35;25;61;266;63;44;113;4;3
2;18;42;139;10;16;173;248;96;22;303;173;92;3;2;41;143;38;29;93;63;44;19;74;308;311;74;4;41;143;38;29;93;63;44;19;74;308;311;74;4;3
2;40;36;65;10;25;122;277;96;22;187;73;165;3;2;36;34;64;38;23;133;44;79;203;92;4;3;0;36;34;64;38;23;133;44;79;203;92;4;3;0;0
2;39;38;58;10;25;154;61;13;111;46;81;73;3;2;37;49;38;62;58;35;23;189;318;111;4;3;0;37;49;38;62;58;35;23;189;318;111;4;3;0;0
2;41;36;68;37;206;6;3;0;0;0;0;0;0;2;35;34;68;35;213;4;3;0;0;0;0;0;0;35;34;68;35;213;4;3;0;0;0;0;0;0;0
2;37;69;36;49;106;10;12;153;71;177;45;52;3;2;35;69;34;51;100;38;17;319;310;319;74;126;58;35;69;34;51;100;38;17;319;310;319;74;126;58;3
2;18;42;47;45;137;29;153;122;303;60;6;3;0;2;41;47;8;123;59;27;61;312;151;95;150;130;4;41;47;8;123;59;27;61;312;151;95;150;130;4;3
2;40;36;78;50;13;111;92;6;3;0;0;0;0;2;36;34;80;52;45;308;75;312;97;129;4;3;0;36;34;80;52;45;308;75;312;97;129;4;3;0;0
2;39;38;85;45;37;12;101;99;221;189;45;99;3;2;96;70;100;308;312;142;97;34;177;4;3;0;0;96;70;100;308;312;142;97;34;177;4;3;0;0;0
2;41;36;87;70;54;6;3;0;0;0;0;0;0;2;35;34;88;52;45;308;75;312;318;319;154;4;3;35;34;88;52;45;308;75;312;318;319;154;4;3;0
2;37;57;36;28;118;173;267;153;51;74;37;15;3;2;35;55;34;26;215;316;115;77;65;39;13;319;217;35;55;34;26;215;316;115;77;65;39;13;319;217;3
2;18;42;147;37;21;122;306;99;79;131;10;197;3;2;41;166;39;169;44;46;316;287;44;39;320;133;4;41;166;39;169;44;46;316;287;44;39;320;133;4;3
2;40;36;59;61;50;28;118;71;200;51;217;6;3;2;36;34;57;58;52;23;75;319;74;307;61;44;22;36;34;57;58;52;23;75;319;74;307;61;44;22;3
2;39;38;138;37;64;106;18;302;51;6;3;0;0;2;37;145;35;62;100;14;151;173;125;4;3;0;0;37;145;35;62;100;14;151;173;125;4;3;0;0;0
2;41;36;104;70;15;122;221;11;71;197;130;11;3;2;35;34;127;173;39;10;133;61;8;153;44;11;63;35;34;127;173;39;10;133;61;8;153;44;11;63;3
2;37;72;36;49;106;10;27;303;301;301;101;99;3;2;35;71;34;51;100;40;10;312;95;89;4;3;0;35;71;34;51;100;40;10;312;95;89;4;3;0;0
2;18;42;54;10;149;45;75;25;165;25;93;6;3;2;41;53;40;165;8;79;224;23;63;75;10;63;75;41;53;40;165;8;79;224;23;63;75;10;63;75;3
2;40;36;58;10;28;254;101;101;73;153;154;61;3;2;36;34;49;38;9;61;138;58;35;244;4;3;0;36;34;49;38;9;61;138;58;35;244;4;3;0;0
2;39;38;109;10;169;45;37;22;101;306;174;122;3;2;37;118;38;184;8;48;20;63;239;4;3;0;0;37;118;38;184;8;48;20;63;239;4;3;0;0;0
2;41;36;55;10;11;303;210;96;10;28;302;154;3;2;35;34;56;40;9;107;210;44;38;10;312;74;95;35;34;56;40;9;107;210;44;38;10;312;74;95;3
2;37;53;36;29;156;132;203;10;46;37;117;28;3;2;35;50;105;34;22;46;308;319;111;308;83;79;74;35;50;105;34;22;46;308;319;111;308;83;79;74;3
2;18;42;47;45;283;143;6;3;0;0;0;0;0;2;41;47;8;272;158;4;3;0;0;0;0;0;0;41;47;8;272;158;4;3;0;0;0;0;0;0;0
2;40;36;86;50;69;4;28;15;156;10;197;73;3;2;36;34;139;35;23;74;263;44;52;69;44;46;316;36;34;139;35;23;74;263;44;52;69;44;46;316;3
2;39;38;49;10;112;96;22;101;99;101;118;101;3;2;37;51;38;160;44;20;63;119;316;63;99;266;4;37;51;38;160;44;20;63;119;316;63;99;266;4;3
2;41;36;87;70;25;306;301;173;123;28;118;271;3;2;35;34;88;101;294;44;22;154;97;202;4;3;0;35;34;88;101;294;44;22;154;97;202;4;3;0;0
2;37;72;36;63;37;205;265;74;37;29;152;92;3;2;35;71;34;22;307;173;75;320;104;8;60;249;248;35;71;34;22;307;173;75;320;104;8;60;249;248;3
2;18;42;139;10;12;306;118;96;116;74;37;22;3;2;41;143;40;27;61;323;61;44;122;23;63;75;39;41;143;40;27;61;323;61;44;122;23;63;75;39;3
2;40;36;65;10;168;61;37;32;303;174;81;6;3;2;36;34;64;38;183;58;35;16;95;320;312;142;119;36;34;64;38;183;58;35;16;95;320;312;142;119;3
2;39;38;58;25;303;309;309;122;61;94;45;99;3;2;37;49;23;312;323;323;61;58;39;103;34;177;4;37;49;23;312;323;323;61;58;39;103;34;177;4;3
2;41;36;68;37;32;303;99;79;229;46;74;37;3;2;35;34;68;48;29;74;239;44;39;26;215;61;4;35;34;68;48;29;74;239;44;39;26;215;61;4;3
2;37;69;36;291;10;115;101;306;99;79;74;37;3;2;35;69;34;10;63;75;75;83;65;35;162;4;3;35;69;34;10;63;75;75;83;65;35;162;4;3;0
2;18;42;47;45;28;118;271;19;122;118;152;111;3;2;41;47;8;15;61;307;201;17;61;316;63;95;92;41;47;8;15;61;307;201;17;61;316;63;95;92;3
2;40;36;78;50;10;189;28;306;118;118;173;154;3;2;36;34;80;101;20;61;126;202;188;44;8;75;126;36;34;80;101;20;61;126;202;188;44;8;75;126;3
2;39;38;85;45;37;35;101;101;29;153;198;39;3;2;96;70;33;63;63;152;310;102;45;126;13;312;95;96;70;33;63;63;152;310;102;45;126;13;312;95;3
2;41;36;87;70;246;61;37;12;101;99;221;189;3;2;35;34;88;52;255;58;35;100;308;312;142;97;4;35;34;88;52;255;58;35;100;308;312;142;97;4;3
2;37;57;36;15;173;255;25;71;122;221;91;90;3;2;35;55;34;13;99;223;23;61;308;312;309;115;135;35;55;34;13;99;223;23;61;308;312;309;115;135;3
2;18;42;147;37;21;122;306;99;79;131;48;25;3;2;41;166;39;169;32;14;319;133;98;77;151;4;3;41;166;39;169;32;14;319;133;98;77;151;4;3;0
2;40;36;59;61;50;14;99;273;173;253;14;308;3;2;36;34;57;58;52;156;44;16;95;310;188;4;3;36;34;57;58;52;156;44;16;95;310;188;4;3;0
2;39;38;138;37;21;188;103;61;37;17;101;173;3;2;37;145;39;26;215;61;58;48;167;46;4;3;0;37;145;39;26;215;61;58;48;167;46;4;3;0;0
2;41;36;104;70;284;232;37;21;122;306;99;79;3;2;35;34;127;52;169;65;39;39;320;61;95;150;202;35;34;127;52;169;65;39;39;320;61;95;150;202;3
2;37;72;36;49;106;10;45;52;22;142;71;6;3;2;35;71;34;51;100;38;25;61;203;44;17;319;310;35;71;34;51;100;38;25;61;203;44;17;319;310;3
2;18;42;54;10;161;10;301;101;231;37;293;6;3;2;41;53;38;179;26;286;48;269;4;3;0;0;0;41;53;38;179;26;286;48;269;4;3;0;0;0;0
2;40;36;58;10;64;61;50;11;277;73;153;222;3;2;36;34;49;38;62;58;52;10;319;315;316;99;74;36;34;49;38;62;58;52;10;319;315;316;99;74;3
2;39;38;109;10;28;156;118;115;224;120;61;24;3;2;37;118;40;167;26;63;75;316;111;130;58;21;287;37;118;40;167;26;63;75;316;111;130;58;21;287;3
2;41;36;55;10;216;15;123;73;135;102;6;3;0;2;35;34;56;40;110;44;10;312;74;95;308;73;13;35;34;56;40;110;44;10;312;74;95;308;73;13;3
2;37;53;36;62;48;37;293;38;263;6;3;0;0;2;35;50;34;87;32;48;269;82;226;4;3;0;0;35;50;34;87;32;48;269;82;226;4;3;0;0;0
2;18;42;47;45;283;10;64;15;115;175;28;302;3;2;41;47;8;272;38;62;44;46;150;10;218;4;3;41;47;8;272;38;62;44;46;150;10;218;4;3;0
2;40;36;86;50;162;11;71;197;130;85;45;11;3;2;36;34;136;60;176;8;153;44;16;75;8;11;63;36;34;136;60;176;8;153;44;16;75;8;11;63;3
2;39;38;66;10;15;218;275;134;23;155;6;3;0;2;37;94;40;177;44;178;46;65;13;61;315;312;99;37;94;40;177;44;178;46;65;13;61;315;312;99;3
2;41;36;87;70;140;61;37;25;81;197;101;115;3;2;35;34;88;52;147;58;39;8;308;318;319;61;134;35;34;88;52;147;58;39;8;308;318;319;61;134;3
2;37;72;36;23;122;230;181;37;32;303;99;79;3;2;35;71;34;194;65;35;70;309;74;312;323;133;44;35;71;34;194;65;35;70;309;74;312;323;133;44;3
2;18;42;139;10;16;173;248;96;24;115;152;274;3;2;41;143;38;29;93;63;44;17;319;310;63;44;21;41;143;38;29;93;63;44;17;319;310;63;44;21;3
2;40;36;65;10;202;61;50;113;6;3;0;0;0;2;36;34;64;40;214;58;52;120;4;3;0;0;0;36;34;64;40;214;58;52;120;4;3;0;0;0;0
2;39;38;58;29;122;302;101;46;61;94;6;3;0;2;37;49;27;61;308;189;58;39;103;4;3;0;0;37;49;27;61;308;189;58;39;103;4;3;0;0;0
2;41;36;68;37;11;122;302;92;52;164;6;3;0;2;35;34;68;35;23;61;318;107;27;222;218;4;3;35;34;68;35;23;61;318;107;27;222;218;4;3;0
2;37;69;36;49;106;10;15;115;198;301;71;71;3;2;35;69;34;51;100;38;13;75;187;307;74;74;65;35;69;34;51;100;38;13;75;187;307;74;74;65;3
2;18;42;47;45;137;74;79;303;152;60;6;3;0;2;41;47;8;123;59;16;95;259;73;4;3;0;0;41;47;8;123;59;16;95;259;73;4;3;0;0;0
2;40;36;78;50;12;173;101;212;6;3;0;0;0;2;36;34;80;52;8;75;315;133;107;4;3;0;0;36;34;80;52;8;75;315;133;107;4;3;0;0;0
2;39;38;85;45;37;134;46;45;99;155;6;3;0;2;96;70;10;312;95;74;34;177;4;3;0;0;0;96;70;10;312;95;74;34;177;4;3;0;0;0;0
2;41;36;87;70;13;115;122;178;292;6;3;0;0;2;35;34;88;101;294;44;11;312;307;319;284;4;3;35;34;88;101;294;44;11;312;307;319;284;4;3;0
2;37;57;36;28;118;173;267;153;51;74;37;25;3;2;35;55;34;26;215;316;115;77;65;39;23;187;308;35;55;34;26;215;316;115;77;65;39;23;187;308;3
2;18;42;147;37;45;177;71;173;46;10;197;73;3;2;41;166;48;27;63;215;151;46;44;46;316;287;44;41;166;48;27;63;215;151;46;44;46;316;287;44;3
2;40;36;59;61;50;70;73;279;217;6;3;0;0;2;36;34;57;58;52;156;44;140;4;3;0;0;0;36;34;57;58;52;156;44;140;4;3;0;0;0;0
2;39;38;138;37;25;268;303;101;106;21;155;46;3;2;37;145;35;23;61;318;107;100;19;319;308;92;4;37;145;35;23;61;318;107;100;19;319;308;92;4;3
2;41;36;104;70;77;74;37;13;115;171;177;185;3;2;35;34;127;52;78;65;39;65;318;154;98;4;3;35;34;127;52;78;65;39;65;318;154;98;4;3;0
2;37;72;36;49;106;10;25;154;221;96;28;73;3;2;35;71;34;51;100;38;23;74;98;323;63;44;10;35;71;34;51;100;38;23;74;98;323;63;44;10;3
2;18;42;54;10;151;61;75;12;173;248;6;3;0;2;41;53;40;140;58;79;10;151;173;4;3;0;0;41;53;40;140;58;79;10;151;173;4;3;0;0;0
2;40;36;58;10;262;61;207;6;3;0;0;0;0;2;36;34;49;40;268;58;35;241;4;3;0;0;0;36;34;49;40;268;58;35;241;4;3;0;0;0;0
2;39;38;109;10;169;45;37;11;71;122;128;6;3;2;37;118;38;184;8;39;23;151;266;61;4;3;0;37;118;38;184;8;39;23;151;266;61;4;3;0;0
2;41;36;55;10;80;10;301;101;231;28;118;122;3;2;35;34;56;38;81;26;286;35;45;316;61;308;107;35;34;56;38;81;26;286;35;45;316;61;308;107;3
2;37;53;36;29;156;132;203;10;46;37;117;28;3;2;35;50;105;34;22;46;308;319;111;308;83;79;74;35;50;105;34;22;46;308;319;111;308;83;79;74;3
2;18;42;47;45;283;22;306;197;197;303;99;46;3;2;41;47;8;272;20;61;310;98;99;260;46;4;3;41;47;8;272;20;61;310;98;99;260;46;4;3;0
2;40;36;86;50;69;4;28;15;156;6;3;0;0;2;36;34;139;35;23;74;263;44;52;69;4;3;0;36;34;139;35;23;74;263;44;52;69;4;3;0;0
2;39;38;49;10;112;96;12;153;71;302;92;81;3;2;37;51;38;160;44;11;277;46;4;3;0;0;0;37;51;38;160;44;11;277;46;4;3;0;0;0;0
2;41;36;87;70;21;276;46;61;37;83;6;3;0;2;35;34;88;101;19;312;95;74;93;58;39;196;4;35;34;88;101;19;312;95;74;93;58;39;196;4;3
2;37;72;36;63;37;158;15;115;175;37;32;303;3;2;35;71;34;22;307;173;75;320;104;8;60;161;44;35;71;34;22;307;173;75;320;104;8;60;161;44;3
2;18;42;139;10;16;173;248;96;57;6;3;0;0;2;41;143;38;29;93;63;44;55;4;3;0;0;0;41;143;38;29;93;63;44;55;4;3;0;0;0;0
