Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;PotenciaActiva
137.935;1599.7;2331;62;42;0;163;2406;49020
138.493;1592.8;2422;382;57;0;179;2385;49080
138.246;1602.6;2602;2037;83;0;214;2805;52755
138.65;1597.0;2422;1220;99;0;189;2370;49050
138.275;1597.5;2579;91;90;0;41;2362;48570
137.746;1591.7;2357;77;109;0;193;2533;48465
138.303;1595.7;2407;65;81;0;173;2221;48525
138.32;1593.3;2458;66;82;0;145;2308;48045
138.402;1588.8;2486;335;85;0;161;2231;48165
138.225;1579.0;2410;79;98;0;558;2330;48045
130.499;1515.2;2514;6972;292;0;635;2760;49545
139.418;1604.0;2289;2318;181;0;388;2426;48090
130.849;1587.3;2554;6400;262;30;326;2188;53505
139.676;1586.3;2472;158;123;36;174;2274;49560
139.318;1578.7;2374;1140;129;33;189;2307;49485
139.42;1584.9;2534;68;129;37;189;2439;49485
130.037;1588.2;2478;206;126;34;221;2673;49500
139.379;1588.5;2368;71;79;0;174;2664;49290
139.268;1576.9;2455;68;66;0;167;2788;49530
139.311;1598.2;2441;68;68;0;150;2761;49530
138.333;1588.3;2469;62;47;0;174;2690;49545
138.254;1589.6;2371;68;46;0;154;2747;49545
138.19;1586.1;2571;65;67;0;114;2839;49530
137.971;1580.6;2393;130;70;0;189;2796;49545
138.083;1576.3;2430;426;64;0;174;2663;49530
138.197;1614.0;2621;60;195;30;502;3631;49560
138.259;1593.5;2703;389;60;0;267;3082;54330
139.417;1602.0;2554;65;48;0;176;2818;49530
130.114;1593.4;2922;226;77;0;306;3140;58005
138.622;1593.4;2587;485;76;0;193;2875;50535
138.044;1591.8;2520;151;55;0;212;2812;51015
138.644;1591.1;2450;71;61;0;220;2713;50085
125.923;1583.7;2497;560;52;0;186;2528;51090
130.469;1592.2;2382;65;49;0;208;2527;50010
138.987;1592.2;2320;62;44;0;170;2611;50040
130.679;1589.2;2382;68;57;0;261;2682;50025
130.355;1583.6;2320;79;36;0;186;2345;47400
138.85;1618.7;2419;153;48;0;182;2827;50010
138.493;1610.2;2768;193;33;0;171;2290;47040
138.467;1590.4;2422;63;45;0;160;2575;48630
130.409;1596.0;2416;74;65;0;191;2599;49050
132.614;1400.0;2360;60;61;0;168;2674;49035
130.22;1598.6;2455;62;57;0;178;2643;49035
139.165;1596.0;2441;111;73;0;163;2647;49485
136.998;1593.3;2391;76;64;0;170;2690;49560
130.255;1593.4;2323;61;55;0;183;2652;49545
138.822;1592.9;2393;162;62;0;229;2685;49545
137.55;1598.1;2365;411;67;0;130;2713;49545
137.747;1584.8;2419;62;64;0;157;2640;49425
130.506;1596.0;2481;71;61;0;156;2719;49575
135.422;1547.64;2334;62;46;0;163;2513;49530
130.012;1580.9;2405;62;48;0;155;2561;49335
139.124;1590.8;2422;79;46;0;201;2635;49530
139.477;1593.3;2467;3284;108;0;189;2865;51570
90.915;1583.9;1806;299;47;0;164;2119;36900
155.786;1611.2;3325;836;55;0;310;1896;60270
138.0;1588.0;2652;859;97;0;332;2502;52590
138.825;1597.8;2672;113;92;0;375;2507;52095
149.836;1596.2;2835;186;106;0;503;2752;55980
137.699;1595.3;2542;65;97;0;307;2262;49035
137.699;1595.3;2542;65;97;0;307;2262;49035
137.911;1586.0;2458;718;114;0;281;2560;49065
139.102;1589.16;2419;201;112;0;307;2466;49065
150.412;1584.9;2728;62;108;0;425;3047;53055
139.544;1582.4;2587;71;111;0;290;2551;49095
139.663;1585.2;2658;673;127;0;235;2718;49050
139.736;1588.7;2492;653;110;0;265;2884;49050
139.123;1595.7;2585;68;90;0;322;2846;48585
139.648;1587.7;2348;62;73;0;294;2743;48600
139.261;1588.5;2433;102;74;0;300;2852;49545
138.515;1579.1;2526;384;74;0;453;2660;48570
138.715;1580.2;2478;68;108;32;419;2612;48555
138.282;1581.3;2331;62;108;34;302;2408;48555
138.118;1580.0;2371;74;113;34;113;2429;48570
138.054;1581.5;2385;141;107;33;323;2478;48555
138.539;1579.0;2388;279;108;35;272;2547;48075
138.667;1587.2;2334;172;66;0;145;2758;48060
138.509;1585.9;2495;71;65;0;114;2706;48075
138.806;1586.8;2320;113;67;0;246;2635;48045
138.138;1591.1;2346;102;59;0;243;2647;48045
139.075;1526.2;2334;63;110;29;221;2731;48630
138.583;1589.7;2312;248;127;29;108;2633;48045
138.885;1585.5;2247;65;118;28;214;2630;48090
138.951;1580.7;2329;145;128;29;160;2647;48045
137.774;1581.1;2452;614;153;31;246;2731;48060
138.99;1580.4;2270;65;134;29;236;2557;47565
149.982;1583.6;2573;1101;150;0;438;3011;52560
149.982;1583.6;2573;1101;150;0;438;3011;52560
139.838;1581.4;2309;77;99;0;273;2626;47565
139.491;1578.5;2315;169;104;0;262;2633;47580
139.847;1579.4;2303;65;92;0;295;2642;47595
138.246;1582.8;2360;65;91;0;308;2624;47595
139.577;1583.8;2343;68;95;0;312;2623;47610
139.262;1577.0;2295;68;89;0;301;2606;47595
139.727;1583.9;2346;286;101;0;297;2625;47580
138.37;1573.1;2289;65;77;0;290;2569;47550
139.023;1577.5;2371;65;92;0;193;2651;47550
130.799;1568.3;2275;60;93;28;144;2676;47205
138.022;1585.6;2346;62;100;31;96;2583;47550
138.223;1567.8;2281;1981;119;30;264;2433;46050
138.272;1587.3;2422;164;103;30;263;2701;49035
138.715;1570.1;2317;62;76;7;196;2595;47565
138.525;1572.8;2393;127;62;0;246;2809;47535
138.127;1576.4;2253;144;54;0;183;2882;47550
138.818;1576.3;2312;105;57;0;151;2759;47880
138.936;1592.2;2227;519;70;0;264;2719;47550
137.819;1584.6;2239;62;66;0;235;2790;47535
138.71;1588.2;2393;350;75;0;327;2858;48930
137.605;1592.6;2309;83;78;0;264;2703;47025
138.197;1591.0;2320;62;88;0;308;2806;47580
137.928;1592.2;2230;460;101;0;319;2751;47280
137.894;1585.6;2267;65;96;0;301;2767;47490
132.926;1575.2;2346;71;103;0;236;2874;47535
132.926;1575.2;2346;71;103;0;236;2874;47535
132.926;1575.2;2346;71;103;0;236;2874;47535
133.377;1575.4;2264;2544;204;0;299;2669;47685
139.248;1569.6;2270;93;109;0;294;2726;47550
139.628;1567.7;2264;555;126;0;264;2719;47595
139.62;1569.6;2250;65;104;0;321;2687;47070
138.896;1575.3;2177;135;102;0;279;2877;47415
139.534;1610.4;2182;477;113;0;242;2674;47085
139.663;1592.4;2208;65;110;0;263;2720;47145
139.703;1592.2;2242;525;85;0;349;3319;47085
138.577;1622.2;2258;91;91;0;266;2844;47535
138.948;1611.1;2334;11301;265;10;348;2645;49065
138.184;1598.64;2303;178;102;27;200;2769;47040
138.867;1598.57;2540;1328;147;28;414;3030;52050
138.441;1586.13;2590;8308;207;4;431;2835;55320
138.074;1588.08;2256;300;75;0;324;2800;49035
139.142;1592.2;2275;339;95;0;191;2730;47130
137.732;1591.55;2346;2307;174;0;367;3361;49305
137.445;1588.66;2236;403;114;0;357;2818;48060
137.523;1590.1;2357;125;97;0;277;2799;47370
139.111;1596.0;2323;991;137;0;383;2989;48900
137.686;1596.9;2346;456;166;0;0;2734;47730
138.675;1603.1;2275;293;105;0;214;2815;48090
138.741;1591.2;2227;183;96;0;309;2822;48105
147.76;1597.4;2281;71;95;0;299;2844;48090
138.235;1588.4;2264;375;102;0;227;2768;47535
138.658;1589.9;2284;63;96;0;298;2838;47565
138.001;1589.8;2340;69;101;0;284;2886;47535
138.186;1584.9;2329;356;112;26;219;3064;47565
138.864;1580.5;2323;62;140;26;333;2893;47640
138.425;1578.3;2337;1303;136;24;342;2848;47565
138.425;1578.3;2337;1303;136;24;342;2848;47565
138.099;1593.6;2424;71;86;0;262;2470;49050
130.612;1572.0;2497;311;131;33;244;2539;49095
138.215;1575.8;2450;623;122;31;269;2378;49065
138.635;1589.8;2506;74;120;34;354;2686;51090
129.864;1587.5;2286;128;110;32;357;2343;47610
138.323;1584.1;2402;65;85;10;306;2515;49590
138.329;1581.71;2419;68;74;0;289;2525;49575
138.267;1591.41;2475;1028;132;0;299;2555;50010
137.715;1595.89;2430;580;98;0;297;2565;50160
90.106;1585.11;1749;540;82;0;198;1882;36075
138.899;1613.69;0;510;100;0;288;876;53700
137.412;1585.69;0;231;79;0;289;728;52695
137.95;1584.4;0;69;76;0;234;744;53370
138.245;1587.8;0;1641;182;0;221;639;50565
137.746;1578.1;0;92;70;0;111;643;49140
138.667;1594.2;0;516;92;0;165;792;49140
138.315;1581.6;0;254;74;0;154;738;49080
138.315;1581.6;0;254;74;0;154;738;49080
138.353;1589.1;2160;158;102;12;214;2508;49620
155.29;1526.5;0;596;100;0;190;1433;68295
139.815;1607.61;3367;226;102;0;241;2371;60570
138.452;1619.2;2185;71;100;0;286;2764;49110
138.381;1630.0;2194;130;100;0;126;2720;49065
129.983;1570.2;2101;68;99;0;280;2660;47535
130.227;1578.4;2166;114;217;0;370;2660;47565
129.514;1579.0;2267;2809;217;0;303;2818;48045
130.611;1600.4;2250;153;119;0;183;3183;48075
130.56;1580.7;2278;497;123;0;203;3183;48060
130.103;1578.4;2374;451;123;0;351;2664;50535
138.931;1587.6;2458;83;103;0;353;2624;50985
138.271;1581.9;2422;223;96;0;324;2460;50565
138.127;1580.8;2413;71;102;0;333;2300;50550
138.461;1586.4;2579;184;130;0;264;2627;50040
149.832;1580.6;2599;156;130;0;234;2627;54555
138.654;1586.6;2368;74;82;0;190;2286;50055
139.108;1580.4;2416;77;99;0;175;2267;50040
137.876;1578.02;2343;77;92;0;169;2565;49035
138.756;1595.96;2632;265;91;0;235;2641;52575
138.28;1585.84;2647;237;101;0;361;2641;55545
138.206;1591.19;2168;3632;235;0;191;2764;47565
138.428;1588.44;2264;524;235;0;162;2848;49065
138.154;1593.43;2227;1057;104;0;232;2848;49065
139.107;1586.05;2348;3254;147;0;269;2848;49050
138.027;1582.5;2264;122;91;0;243;2869;48645
138.12;1583.6;2357;68;78;0;262;2933;49050
137.864;1583.7;2180;80;83;0;267;2933;48600
130.873;1580.9;2123;324;91;0;193;2710;47175
130.873;1580.9;2123;324;91;0;193;2710;47175
138.221;1580.5;2286;259;97;0;251;2710;48585
138.174;1587.9;2264;85;102;0;318;2699;48555
138.704;1580.0;2346;167;102;0;271;2738;48540
130.104;1579.9;2174;392;97;0;245;2813;46575
130.682;1576.1;2154;138;94;0;272;2813;46695
138.814;1578.5;2211;923;135;0;270;2740;48570
138.58;1573.8;2236;74;135;0;286;2664;48570
138.865;1590.0;2256;82;102;0;246;2664;48555
137.954;1584.4;2199;130;96;0;258;2755;48555
138.211;1578.5;2239;96;101;0;271;2755;48570
138.165;1572.2;2253;68;101;0;292;2703;48570
115.571;1574.4;2171;142;101;16;261;2703;48555
130.748;1587.2;2253;65;107;25;163;2715;48525
138.688;1575.78;2236;77;107;1;271;2715;48600
131.009;1577.37;2357;591;124;25;286;2857;48585
137.525;1592.56;2177;454;124;25;275;2857;48540
139.284;1584.68;2303;71;116;26;302;2769;48585
137.897;1582.65;2278;147;110;26;266;2791;48630
138.124;1584.32;2143;2173;108;25;277;2791;48570
130.268;1581.93;2073;249;102;24;275;2646;46080
129.398;1592.2;2143;215;105;25;286;2650;46065
136.938;1585.4;2241;988;137;25;264;2884;48615
138.042;1583.5;2253;168;137;25;317;2884;48675
138.677;1594.2;2357;187;111;27;377;3018;50070
138.699;1595.7;2413;1507;144;26;352;3018;51525
139.021;1611.08;3011;536;105;0;397;2463;65685
139.331;1595.89;2379;3846;169;0;260;2243;52410
138.774;1593.0;2641;406;89;0;422;2429;53985
134.777;1601.53;2348;260;96;0;362;2265;51645
134.893;1596.18;2261;828;102;0;267;1987;48930
134.506;1620.1;2306;263;64;0;312;2192;49515
133.754;1613.2;2320;1385;99;0;313;2816;49995
138.029;1586.78;2590;347;92;0;406;2565;55590
130.485;1650.0;2354;825;99;0;192;2267;49050
138.374;1581.21;2227;755;147;0;289;2848;49050
138.889;1575.93;2199;249;94;0;212;2791;48735
138.928;1586.42;2253;88;79;0;302;2805;48630
138.947;1581.86;2444;425;84;0;301;2805;49920
139.341;1583.6;2123;71;84;0;252;2720;48555
130.847;1581.2;2292;836;91;0;247;2869;49095
134.135;1608.1;2287;482;76;0;268;2630;49605
90.823;1594.9;1637;888;132;0;160;2095;35025
155.07;1645.44;3220;392;120;0;287;1724;66060
138.636;1597.8;2621;206;114;0;479;2667;56550
138.851;1598.7;2486;86;98;0;420;2489;53895
138.205;1592.1;2433;197;96;0;274;2409;52980
137.518;1592.8;2334;71;91;0;180;2428;49095
138.443;1587.8;2340;651;117;0;253;2425;49095
150.297;1616.1;2579;71;130;33;230;2936;54060
138.867;1584.9;2751;2350;225;34;414;2925;57060
138.803;1584.5;2416;74;124;28;563;2710;52590
140.882;1650.0;3195;622;132;0;303;2555;64305
137.839;1592.8;2391;192;105;0;358;2304;52575
137.812;1599.6;2506;94;100;0;481;2391;52470
138.61;1594.5;2469;912;121;0;239;2577;54015
137.999;1596.6;2250;68;85;0;248;2440;50580
138.854;1590.9;2250;68;79;0;135;2358;49095
150.143;1592.4;2391;175;87;0;160;2698;53595
138.944;1589.6;2239;71;112;19;265;2354;49185
138.011;1586.8;2225;94;118;19;107;2300;49020
130.756;1605.6;2247;68;126;24;350;2435;50565
149.312;1584.9;2703;128;154;33;334;2794;54540
137.772;1587.4;2233;68;103;0;317;2685;49605
138.761;1589.7;2272;249;114;0;180;2598;49545
137.857;1587.1;2644;123;127;0;364;3451;55545
137.917;1575.2;2256;125;105;0;116;2812;49515
138.357;1588.87;2211;74;107;0;233;2816;49545
138.981;1574.91;2236;381;118;0;218;2878;49635
134.333;1583.3;2188;74;101;0;240;2729;48255
134.193;1581.28;2264;96;96;0;275;2793;48285
138.948;1580.7;2301;181;112;0;135;3046;50055
137.924;1578.24;2256;485;120;0;259;2924;50040
138.223;1584.9;2289;594;119;0;326;2873;50085
138.313;1578.24;2244;105;98;0;368;3008;50070
138.477;1581.1;2275;62;102;0;343;2897;49980
138.058;1582.2;2244;397;94;0;324;2873;50100
138.093;1585.6;2258;102;96;0;354;2865;50025
137.599;1579.3;2275;91;92;0;367;2885;50100
130.282;1579.1;2244;175;100;0;343;3086;50070
138.304;1578.4;2256;268;106;0;342;2906;49560
137.982;1583.7;2199;417;119;21;305;2921;49665
137.439;1583.3;2227;145;111;24;310;2836;49545
138.522;1579.5;2163;229;106;23;301;2771;49605
130.602;1582.7;2191;310;108;23;338;2975;49575
138.055;1585.3;2177;93;109;24;340;2816;49575
138.477;1583.2;2236;130;120;24;265;2946;49545
138.728;1586.7;2199;136;99;23;153;2945;49575
138.458;1579.3;2247;229;116;25;159;2951;49575
138.794;1590.3;2216;150;118;24;157;2953;49560
138.197;1583.6;2323;381;135;26;284;3024;50070
138.201;1587.0;2261;96;120;25;136;2820;50055
138.417;1579.7;2354;100;124;25;437;2969;50070
138.442;1569.92;2256;153;126;6;341;3042;49545
130.484;1600.38;2287;164;105;0;245;2939;50055
137.906;1599.87;2191;65;198;0;262;2749;49485
138.674;1585.76;2323;1995;170;0;264;2831;49500
137.96;1581.57;2244;91;101;0;291;2886;49575
137.931;1570.86;2244;134;106;0;278;2976;49500
137.972;1589.38;2230;116;102;0;155;2941;49500
136.748;1598.2;2258;187;95;0;267;2883;49575
137.261;1582.8;2427;673;128;0;240;2989;49530
138.42;1583.4;2253;158;90;0;337;3060;49560
138.585;1588.7;2225;96;85;0;357;2924;49620
138.036;1587.0;2306;136;94;0;412;3026;52080
138.124;1588.7;2405;158;109;0;443;3260;52110
90.569;1586.3;1701;789;104;0;333;2190;38070
138.685;1589.8;2410;243;121;0;382;2390;53550
138.975;1592.2;2340;237;123;0;484;2319;53070
138.329;1610.8;2464;745;142;0;521;3079;53565
150.996;1602.2;3246;1183;185;0;528;2557;68085
138.609;1650.0;2540;845;231;1;336;2370;51015
138.24;1613.47;2458;1928;194;0;506;2558;50925
138.927;1605.15;2579;2123;208;0;593;2598;55980
138.879;1605.6;2422;1233;172;0;439;2287;52080
138.538;1608.3;2534;899;159;0;441;3036;55065
138.858;1624.1;2610;404;141;0;620;2602;56070
140.183;1594.16;3102;223;141;0;315;1799;62235
139.073;1588.22;2334;151;113;0;527;2786;51930
144.731;1596.47;2495;142;120;0;610;3043;54060
141.7;1593.72;2208;376;114;0;436;2447;49560
138.883;1597.84;2247;867;154;30;343;2972;50010
138.429;1591.62;2298;372;148;32;412;2475;50595
138.488;1599.9;2357;2217;248;30;459;2730;51300
138.705;1595.3;2450;254;122;0;535;2360;53550
138.603;1612.1;2523;595;141;0;625;2936;52575
138.518;1611.0;2635;71;124;0;658;2693;54045
155.337;1616.7;3336;566;166;0;745;1888;69030
138.542;1589.5;2191;74;105;0;370;2349;49050
137.794;1590.4;2213;71;105;0;120;2333;49035
90.251;1586.9;1510;854;110;0;333;2047;37050
138.353;1590.3;2247;1118;156;0;433;3401;53475
138.624;1595.2;2219;716;138;0;433;3014;53610
138.837;1586.3;2126;347;121;0;473;2854;53610
138.145;1589.8;2194;516;128;0;371;3263;53070
138.207;1593.1;2416;153;123;0;383;2833;53550
139.412;1587.28;2489;980;161;0;496;3071;53565
138.729;1650.0;2334;530;134;0;521;2603;52050
138.729;1650.0;2334;530;134;0;521;2603;52050
138.997;1589.6;2256;345;339;0;415;2459;50730
138.144;1585.76;2244;856;145;0;322;2378;49560
138.919;1650.0;2281;372;124;0;397;2506;51090
120.601;1449.5;2174;99;103;0;480;2314;49095
138.213;1586.7;2334;440;132;0;452;3326;54075
155.262;1623.0;9761;2983;0;0;1818;2481;73395
138.239;1589.8;2768;277;0;0;632;1836;53940
138.239;1589.8;2768;277;0;0;632;1836;53940
155.054;1617.7;3738;586;0;0;604;1485;72510
155.054;1617.7;3738;586;0;0;604;1485;72510
138.176;1599.3;2700;246;0;0;515;1927;56100
138.056;1595.0;2514;257;0;0;320;1659;51165
138.056;1595.0;2514;257;0;0;320;1659;51165
138.247;1590.9;2708;527;0;0;458;1712;54570
138.248;1637.5;2452;370;0;0;230;1764;49035
138.023;1586.4;2379;6209;0;0;280;1626;46050
138.246;1579.7;2512;71;66;32;240;1881;49035
138.246;1579.7;2512;71;66;32;240;1881;49035
138.824;1586.8;2450;71;68;33;257;1839;48975
138.293;1581.5;2405;735;68;33;235;1766;49050
138.285;1588.7;2424;279;0;0;235;1765;49035
138.287;1578.6;2542;102;0;0;237;1794;49065
138.489;1578.8;2405;71;0;0;241;1772;49545
138.126;1576.87;2368;68;0;0;859;1763;49545
138.377;1582.65;2427;68;0;0;1022;1797;49545
138.377;1582.65;2427;68;0;0;1022;1797;49545
138.771;1586.05;2424;94;0;0;257;1530;49515
137.537;1580.85;2517;74;0;0;243;1568;49515
137.581;1591.91;2391;68;0;0;240;1524;49545
138.751;1573.61;2405;496;0;0;200;2044;49515
138.089;1572.96;2413;68;0;0;245;1530;49530
138.973;1650.0;2413;110;0;0;269;1591;49575
137.785;1583.02;2405;65;0;0;273;1512;49515
137.595;1596.8;2396;127;0;0;240;1590;49575
137.946;1589.53;2441;162;0;0;198;2120;49530
138.079;1584.8;2382;231;0;0;233;2137;49530
138.36;1588.1;2295;625;0;0;218;2066;49140
138.497;1587.7;2422;293;0;0;185;2149;49080
138.246;1585.9;2467;316;0;0;246;2170;49155
127.946;1607.5;2301;173;0;0;258;1978;46005
128.33;1599.9;2298;139;0;0;218;1931;46020
128.812;1581.1;2287;91;0;0;224;1774;46065
138.117;1619.6;2405;463;0;0;200;1957;49080
139.005;1576.87;2377;68;0;0;200;1976;49050
138.648;1576.87;2407;74;0;0;200;1772;49035
138.526;1582.44;2427;136;0;0;200;1792;50505
139.02;1650.0;2360;65;0;0;114;1730;49125
138.662;1593.14;2351;68;0;0;82;1722;49035
127.876;1584.97;2261;80;0;0;200;1552;46050
138.85;1594.3;2402;3202;0;0;133;1797;48405
139.068;1585.26;2382;68;0;0;102;1973;48975
138.967;1581.93;2315;62;0;0;107;1922;48990
137.688;1599.65;2360;468;0;0;2113;2025;49050
139.558;1595.17;2396;74;0;0;153;2146;48975
138.827;1595.9;2346;71;0;0;100;2061;49005
129.761;1588.3;2239;381;0;0;2155;1926;46590
129.761;1588.3;2239;381;0;0;2155;1926;46590
128.368;1591.3;2301;308;0;0;100;1947;46020
128.556;1587.4;2208;521;0;0;101;2029;46035
127.841;1583.96;2239;165;0;0;99;1882;46005
128.613;1585.5;2250;74;0;0;149;1911;46035
128.583;1603.9;2286;142;0;0;89;1957;46020
128.138;1621.5;2253;136;0;0;100;1850;45540
128.306;1597.1;2244;108;0;0;109;1906;45600
128.62;1588.4;2171;153;0;0;561;1814;44145
138.278;1583.3;2458;74;0;0;232;2149;49050
138.225;1587.3;2405;68;0;0;224;2129;49050
138.297;1588.8;2379;68;0;0;212;2117;48540
138.138;1585.4;2301;63;0;0;207;2058;48540
138.305;1590.2;2399;585;0;0;389;2088;48540
137.731;1579.1;2357;68;0;0;434;2091;48540
138.983;1577.6;2362;192;0;0;541;2295;48555
127.674;1578.3;2261;327;0;0;900;2056;45030
128.219;1584.6;2208;396;0;0;0;2487;45525
129.232;1600.9;2135;65;0;0;126;1902;45000
127.852;1597.9;2241;286;0;0;78;2492;44970
129.228;1599.7;2084;110;0;0;368;1703;44130
90.718;1593.5;1670;1583;0;0;745;1476;33525
155.844;1612.9;3561;674;0;0;284;1452;69030
138.427;1601.2;2658;140;0;0;431;1884;55065
138.657;1599.0;2464;32;1;0;226;1609;51045
138.656;1600.1;2537;35;35;17;272;1689;51060
135.589;1588.4;2424;38;0;0;166;1833;49035
139.014;1584.6;2323;97;0;0;174;1858;47565
137.956;1586.56;2303;94;0;0;142;1775;47025
138.191;1585.11;2284;494;0;0;156;1797;47550
138.305;1579.69;2309;88;0;0;181;1650;48180
138.518;1587.3;2377;136;0;0;196;1671;48015
137.104;1579.4;2354;119;0;0;202;1750;47865
137.081;1579.83;2492;755;0;0;224;1926;47940
150.863;1581.28;2542;71;0;0;294;2137;51390
137.403;1579.54;2441;1610;0;0;263;1891;48000
138.802;1579.11;2315;744;0;0;226;1837;47505
137.583;1574.7;2317;660;0;0;241;1731;47580
138.902;1574.26;2348;409;0;0;235;1852;47580
137.585;1573.68;2326;68;0;0;258;1832;47565
138.655;1574.84;2346;74;0;0;246;1904;47580
138.655;1574.84;2346;74;0;0;246;1904;47580
137.997;1573.9;2334;71;0;0;277;1806;47580
137.953;1585.69;2312;71;0;0;246;1855;47580
138.778;1582.3;2320;85;0;0;248;2063;49590
137.662;1581.21;2312;116;0;0;226;1640;47070
138.412;1577.66;2368;431;0;0;220;1603;47055
138.141;1584.0;2317;68;0;0;255;1617;47055
138.075;1580.0;2368;153;0;0;277;1674;47040
138.47;1575.0;2405;130;0;0;227;1789;47040
138.221;1585.5;2458;65;0;0;272;1941;47055
138.573;1578.1;2374;68;0;0;177;1881;47070
138.104;1570.3;2340;71;0;0;245;1878;47055
138.599;1574.33;2346;128;0;0;151;1853;47040
138.244;1574.84;2289;71;0;0;156;1799;47040
138.477;1583.4;2416;74;0;0;193;1918;47070
138.299;1650.0;2334;187;0;0;273;1943;47040
138.559;1650.0;2416;74;0;0;281;1995;47475
138.286;1586.3;2258;631;0;0;314;1965;47430
139.68;1588.0;2309;125;0;0;251;2045;47040
129.408;1585.7;2157;192;0;0;152;1910;44535
137.146;1601.8;2298;1585;0;0;205;2093;47040
137.91;1590.2;2306;566;0;0;236;2058;47055
138.651;1587.6;2343;105;0;0;239;2064;47040
138.055;1581.8;2301;71;0;0;226;2102;47085
138.319;1583.3;2320;305;0;0;230;2087;47115
138.317;1592.4;2295;583;0;0;256;2071;47085
138.178;1591.0;2323;139;0;0;238;2216;47040
138.517;1588.2;2309;77;0;0;264;2235;47010
138.375;1576.5;2255;99;0;0;220;2183;46560
138.891;1587.9;2292;71;0;0;202;2200;46545
138.367;1574.8;2301;234;0;0;194;2325;46545
137.635;1576.5;2303;139;0;0;197;2300;46545
138.857;1569.8;2275;62;0;0;203;2191;46560
129.204;1572.7;2146;91;0;0;101;1860;43545
127.699;1570.8;2146;65;0;0;166;1836;43530
135.908;1588.5;2261;999;0;0;198;1995;45555
135.956;1608.5;2284;71;0;0;191;2052;45555
135.357;1585.1;2146;865;0;0;133;1751;42060
135.424;1583.9;2208;68;0;0;225;1935;45570
138.228;1586.3;2289;71;0;0;238;2100;46485
129.478;1582.9;2166;102;0;0;146;1882;44085
134.994;1579.0;2284;79;0;0;240;2055;45555
135.566;1604.4;2236;65;0;0;168;2010;45525
113.014;1584.0;1983;38;0;0;149;2070;40500
89.34;1583.6;1504;238;0;0;100;1273;30525
154.993;1591.3;2573;266;0;0;228;2536;53085
136.018;1595.4;2244;68;0;0;118;1993;45585
134.674;1586.4;2287;1180;0;0;217;2013;45615
135.069;1580.5;2281;437;0;0;200;2005;45525
135.821;1590.5;2239;85;0;0;219;2005;45030
135.434;1584.6;2236;71;0;0;211;1983;44865
134.839;1588.7;2213;71;0;0;235;1965;45075
135.46;1577.0;2295;198;0;0;217;2057;45030
135.07;1582.6;2256;74;0;0;242;2013;45090
135.583;1576.9;2289;192;0;0;193;2046;45090
135.605;1573.7;2182;71;0;0;165;1976;45045
135.263;1570.4;2250;1132;0;0;119;2067;45030
135.344;1575.1;2241;74;0;0;122;2098;45030
135.633;1579.3;2211;446;0;0;120;2063;44565
135.616;1580.5;2227;68;0;0;135;2078;44535
135.499;1610.3;2573;20962;0;0;38;2255;47085
135.47;1592.2;2199;62;0;0;109;1802;44520
134.097;1590.3;2211;71;0;0;110;1817;44565
136.588;1585.0;2272;501;40;15;133;2015;47025
130.239;1584.7;2188;68;68;26;123;1788;44505
134.53;1585.1;2289;375;68;27;107;1938;46065
