context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;context_token_position_14;context_token_position_15;context_token_position_16;context_token_position_17;context_token_position_18;context_token_position_19;context_token_position_20;context_token_position_21;context_token_position_22;context_token_position_23;context_token_position_24;context_token_position_25;context_token_position_26;context_token_position_27;context_token_position_28;context_token_position_29;context_token_position_30;context_token_position_31;context_token_position_32;context_token_position_33;context_token_position_34;context_token_position_35;context_token_position_36;context_token_position_37;context_token_position_38;context_token_position_39;context_token_position_40;input_token_position_0;input_token_position_1;target_token_position_0;target_token_position_1
2;37;390;61;316;125;101;294;153;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;35;141;302;181;78;64;204;66;108;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;36;118;83;316;97;41;83;87;63;95;17;17;81;49;144;164;61;240;74;52;393;125;105;339;76;40;167;112;60;45;110;36;233;71;65;188;17;0;0;0;2;10;10;3
2;60;272;80;60;67;46;98;122;228;99;34;37;303;78;125;164;112;157;82;76;101;232;61;17;17;17;42;10;37;51;335;122;314;34;37;390;61;125;101;0;2;9;9;3
2;217;34;252;37;192;45;229;105;60;34;49;393;389;389;71;52;109;341;36;164;221;151;71;60;67;259;82;108;17;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;10;52;75;36;269;304;112;390;264;62;52;390;109;300;66;108;16;155;61;43;101;262;126;83;9;330;60;203;51;293;103;310;52;109;101;179;220;17;0;2;10;10;3
2;60;47;164;112;101;52;78;229;76;63;17;68;103;112;81;37;390;61;61;316;101;294;347;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;100;92;64;132;99;104;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;227;60;148;94;42;86;228;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;116;72;51;83;290;290;101;109;221;162;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;206;86;234;34;105;212;70;58;317;62;203;105;390;120;60;41;390;265;120;78;92;71;181;78;390;16;40;141;261;358;49;105;179;292;232;84;42;86;39;0;2;10;10;3
2;163;219;42;56;240;79;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;65;49;241;78;159;393;141;241;46;101;76;83;141;116;72;115;73;68;280;50;52;109;241;78;125;118;211;17;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;56;269;78;115;313;150;142;144;208;70;124;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;82;34;76;76;196;195;63;39;83;83;231;9;168;125;30;354;99;123;60;67;64;106;45;160;395;83;160;36;118;83;316;49;141;208;159;17;0;0;0;0;2;9;9;3
2;97;215;84;63;64;5;151;71;56;241;247;299;87;5;60;283;312;51;83;101;290;290;326;17;35;179;78;101;109;45;295;17;17;17;49;223;119;189;103;0;2;9;9;3
2;42;139;56;240;79;60;49;141;240;105;269;159;61;24;375;143;66;122;60;313;107;15;97;63;114;173;46;288;64;61;302;61;70;124;17;60;85;0;0;0;2;9;9;3
2;77;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;36;105;390;61;125;62;306;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;130;60;187;251;44;83;125;78;40;101;69;37;83;191;130;20;376;46;294;223;120;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;75;36;118;83;316;49;141;208;159;15;36;105;83;164;161;121;181;48;197;56;101;101;76;243;39;141;101;232;17;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;155;34;262;61;342;223;83;74;41;232;105;230;216;82;68;34;125;241;78;178;15;56;220;83;73;311;67;61;42;86;72;93;65;282;17;0;0;0;0;2;9;9;3
2;60;216;114;234;40;243;91;166;85;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;132;100;15;96;278;62;82;290;269;61;125;159;393;101;303;66;35;101;179;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;77;202;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;41;390;265;74;140;65;131;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;56;321;118;395;118;390;144;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;65;64;34;77;37;291;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;130;68;67;277;66;122;200;34;58;193;48;197;15;63;10;52;234;52;141;110;74;35;105;83;164;297;37;120;125;210;310;203;83;80;68;49;241;78;17;0;2;9;9;3
2;42;168;103;105;346;42;253;65;255;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;213;172;41;344;69;42;224;309;68;202;94;307;182;97;172;285;61;253;63;42;109;125;101;61;61;230;66;56;193;17;0;0;0;0;0;0;0;0;0;2;9;9;3
2;53;105;83;101;62;53;16;46;101;262;390;144;51;83;389;303;79;66;51;83;125;141;239;63;305;62;70;175;76;124;66;183;181;179;220;67;73;101;223;0;2;9;9;3
2;63;81;41;232;105;230;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;126;10;53;360;63;116;41;342;76;63;173;52;83;290;393;105;74;80;119;122;246;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;106;110;61;60;49;101;61;61;390;262;390;141;245;71;185;393;242;35;320;69;70;60;283;37;229;62;135;130;60;187;17;0;0;0;0;0;0;0;0;2;9;9;3
2;206;115;200;21;56;83;83;161;217;35;105;83;164;89;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;64;52;390;109;300;66;108;62;42;121;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;63;10;52;34;77;173;141;70;38;299;91;78;334;178;15;36;101;109;109;393;112;159;336;15;62;37;164;78;164;46;164;112;333;178;17;48;118;15;122;0;2;10;10;3
2;42;145;10;53;108;65;131;201;60;52;221;340;64;37;390;61;176;303;153;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;72;219;42;56;240;79;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;48;327;21;71;172;131;61;62;116;150;76;91;181;179;220;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;77;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;213;65;96;73;34;36;101;393;125;269;117;168;164;199;62;42;10;46;75;235;73;68;255;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;82;348;112;129;34;290;175;61;61;81;276;15;63;60;51;261;82;61;78;164;112;175;84;63;174;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;49;91;389;292;70;60;49;61;377;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;39;167;52;78;241;49;141;303;15;49;141;303;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;34;85;92;35;241;176;334;17;17;42;213;65;130;42;213;34;36;118;83;316;87;117;35;390;176;45;179;61;84;100;79;34;395;209;62;356;80;60;311;0;2;10;10;3
2;7;24;143;185;327;60;37;247;294;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;53;105;194;53;111;297;51;291;45;101;393;76;97;52;118;101;223;69;80;60;53;83;144;125;118;211;155;61;48;197;62;42;81;256;66;197;63;81;0;2;9;9;3
2;85;15;95;276;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;70;60;134;65;81;34;77;37;291;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;77;134;15;173;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;123;218;64;34;56;244;15;63;64;36;101;109;300;78;83;74;108;198;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;58;120;63;10;52;52;118;294;87;80;39;105;269;78;52;293;16;62;42;170;63;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;138;72;115;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;142;187;42;53;118;101;393;265;78;42;81;40;105;78;153;34;85;37;291;142;7;26;17;23;378;15;54;299;390;141;42;331;177;76;63;353;68;67;11;0;2;9;9;3
2;60;216;53;118;105;101;393;265;65;94;64;132;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;21;53;118;393;109;262;61;136;66;65;52;83;340;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;86;34;128;105;390;199;45;176;67;62;206;115;104;66;177;78;220;15;85;216;62;51;164;112;177;84;38;396;175;79;61;21;143;39;83;129;45;295;0;2;10;10;3
2;42;109;125;105;344;91;37;120;290;105;318;78;195;17;17;17;17;42;93;66;51;129;349;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;6;20;63;95;16;6;21;63;64;214;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;96;251;16;278;64;50;393;210;279;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;43;164;262;247;113;177;231;307;68;113;61;75;104;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;96;114;133;278;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;36;118;83;290;89;79;186;87;395;220;83;62;218;64;133;39;83;164;325;70;63;237;64;139;37;390;61;316;125;101;294;153;17;0;0;0;0;0;0;2;9;9;3
2;90;64;38;396;164;290;78;74;99;37;120;290;105;390;262;79;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;155;61;34;52;390;176;112;111;157;311;128;105;390;199;67;61;56;269;10;53;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;226;10;53;185;60;43;101;262;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;116;140;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;49;141;164;112;80;150;76;91;69;117;284;305;62;305;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;84;122;69;52;164;266;15;70;34;67;15;60;272;64;75;156;30;46;288;36;101;342;38;389;389;292;61;66;49;141;98;73;15;62;55;293;101;64;37;0;2;10;10;3
2;42;86;234;75;52;164;78;390;61;389;194;73;65;250;67;117;37;98;107;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;206;44;83;83;125;155;153;182;62;182;11;65;64;68;53;118;267;76;107;62;42;10;128;93;47;393;221;105;101;303;49;111;109;61;173;146;17;0;0;0;2;10;10;3
2;34;395;89;395;289;66;108;62;54;112;105;83;141;337;242;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;52;118;318;324;135;81;154;75;50;393;159;89;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;72;99;85;99;42;93;41;344;79;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;85;131;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;226;10;53;115;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;139;85;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;54;112;389;321;393;112;229;74;63;225;72;115;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;106;53;118;248;35;105;341;73;294;257;46;269;78;118;61;71;108;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;126;78;183;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;68;39;335;114;60;55;376;380;379;15;62;60;96;64;37;87;69;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;41;110;147;15;60;113;49;191;61;36;268;254;38;164;61;390;74;62;130;149;107;56;83;83;89;42;45;233;107;17;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;271;37;105;344;15;60;67;36;268;61;80;62;254;142;238;15;60;358;40;101;120;35;141;207;62;60;260;71;106;63;52;78;344;61;51;69;69;82;0;2;9;9;3
2;41;232;105;230;15;41;232;105;230;49;105;179;292;232;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;126;10;53;121;65;133;89;337;38;196;220;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;51;83;164;158;69;70;60;35;179;78;101;109;51;110;64;54;112;290;101;109;389;321;137;15;62;60;52;243;76;62;38;162;44;83;87;61;102;72;56;0;2;9;9;3
2;42;86;213;65;133;89;337;250;67;34;252;56;83;83;161;34;176;101;62;63;81;34;47;160;109;261;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;116;53;287;173;279;66;37;120;290;105;390;262;83;41;110;249;68;36;303;78;268;105;152;38;396;125;91;390;243;175;114;234;73;168;164;199;17;0;0;2;9;9;3
2;60;149;75;37;390;61;316;125;101;294;153;285;81;218;81;133;52;125;83;287;105;125;118;211;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;359;17;17;68;203;238;72;34;290;175;125;78;65;36;164;61;301;78;78;83;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;90;64;108;198;15;52;294;175;63;138;72;86;274;36;118;241;176;69;36;393;105;105;264;66;251;60;21;250;125;118;211;61;42;81;49;141;164;112;112;0;2;9;9;3
2;63;10;52;72;219;63;52;192;63;64;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;52;78;98;34;395;98;117;60;50;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;228;62;37;267;78;87;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;75;54;112;105;83;141;337;242;152;117;53;16;46;101;262;390;144;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;72;85;274;70;60;134;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;213;257;71;284;62;47;83;196;220;238;251;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;354;75;156;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;65;64;181;132;173;141;15;38;61;125;83;290;337;298;157;49;164;267;79;73;119;67;10;52;34;223;101;16;181;61;395;91;17;0;0;0;0;0;0;0;2;10;10;3
2;42;86;51;83;191;311;10;52;51;83;394;390;83;395;61;41;91;83;97;42;86;112;10;53;93;169;282;73;63;17;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;172;90;61;36;101;304;105;136;60;42;109;125;321;240;45;160;52;243;61;232;34;262;101;304;60;113;151;144;78;17;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;214;82;68;41;164;162;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;163;138;72;115;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;236;51;83;141;337;262;390;141;245;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;11;63;95;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;123;42;53;287;34;49;159;325;15;60;96;37;105;344;61;34;35;241;15;62;52;78;241;78;61;122;83;324;15;45;129;153;124;44;112;110;227;37;390;0;2;9;9;3
2;359;90;15;62;258;71;189;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;45;208;135;183;69;117;88;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;81;34;258;71;68;189;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;103;275;63;114;174;121;34;36;118;241;109;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;86;149;93;63;70;34;252;56;83;83;161;15;97;103;275;15;103;85;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;97;15;82;169;131;15;60;148;49;241;78;64;15;88;145;185;327;141;101;191;172;49;159;325;61;66;119;45;316;78;344;314;42;105;15;150;205;52;243;0;2;10;10;3
2;116;140;65;188;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;63;10;52;234;68;36;118;319;94;70;58;317;17;77;100;30;85;315;30;85;133;339;145;175;340;336;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;156;131;15;39;83;83;231;85;82;119;41;164;162;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;188;51;83;175;296;81;36;101;393;299;91;389;83;196;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;163;139;85;17;17;103;275;15;49;105;101;262;286;60;148;35;78;94;42;86;186;93;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;95;276;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;51;83;175;296;68;94;82;85;135;62;81;235;73;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;81;75;49;144;164;180;66;52;83;83;84;42;224;51;83;125;141;239;68;104;53;247;394;144;76;52;395;167;141;41;342;61;348;70;68;35;141;207;0;2;10;10;3
2;68;52;390;61;348;114;107;154;62;52;118;83;170;61;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;85;92;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;65;64;35;87;275;60;260;255;42;10;128;253;80;168;164;199;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;132;37;393;111;16;49;393;105;125;322;94;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;132;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;138;72;115;70;45;390;61;78;243;69;66;46;303;159;73;60;36;69;393;141;241;27;375;376;379;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;52;83;83;109;61;36;101;109;300;78;83;74;52;83;290;326;15;35;179;118;41;342;76;69;80;66;68;122;246;15;62;44;83;83;324;60;42;125;0;2;10;10;3
2;60;35;179;78;110;109;45;295;17;17;17;181;179;220;56;321;118;198;15;36;118;83;316;40;390;109;109;159;89;117;52;125;105;294;78;17;0;0;0;0;2;9;9;3
2;41;164;270;53;105;101;393;242;73;315;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;149;85;285;81;84;63;329;36;101;109;389;321;286;80;52;109;165;113;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;56;241;112;69;16;185;72;183;4;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;168;49;164;267;69;65;73;68;42;125;118;211;15;62;42;224;72;122;41;316;125;338;73;63;103;275;17;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;157;63;48;125;243;61;15;60;96;36;269;112;292;195;64;35;105;341;112;62;60;273;64;53;349;79;254;17;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;225;112;10;53;56;240;60;36;141;318;40;101;69;355;60;66;125;71;68;113;15;36;164;303;69;37;390;61;290;101;109;389;321;17;0;0;0;0;0;2;9;9;3
2;148;94;186;4;4;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;126;10;53;53;105;303;78;60;267;56;83;262;61;210;62;126;10;53;38;396;125;292;169;41;83;141;125;209;52;393;125;125;321;17;0;0;0;0;0;0;2;9;9;3
2;63;81;84;45;101;393;76;17;40;141;191;66;52;98;84;60;49;141;240;105;269;159;61;24;375;143;46;334;78;334;61;34;39;141;164;395;198;36;269;0;2;10;10;3
2;60;52;125;83;287;105;64;71;45;110;92;103;99;46;164;297;60;51;69;66;112;120;100;75;36;118;83;316;17;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;329;36;101;109;389;321;286;15;36;164;221;73;53;118;248;52;390;397;120;71;113;262;393;76;53;318;61;17;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;132;90;70;60;134;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;249;216;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;90;64;75;41;390;265;92;36;118;295;301;36;247;125;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;81;50;393;210;214;82;60;113;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;77;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;126;10;53;183;65;90;16;63;39;164;390;231;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;186;87;222;200;65;90;64;56;105;343;17;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;49;164;267;69;71;60;257;273;61;81;103;204;63;35;261;74;173;89;34;36;101;393;300;46;294;223;120;122;389;345;42;52;78;241;347;46;164;297;0;2;10;10;3
2;65;81;54;78;348;74;36;269;389;303;69;142;187;15;237;36;164;303;79;124;66;45;322;34;36;101;393;300;71;75;15;75;42;109;125;321;240;36;269;0;2;9;9;3
2;359;67;41;342;76;91;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
